Database,Table_Name,Data_Item_Name,Data_Item_Description,Data_Type,Code_(TBC),Code_Description_(TBC),Is_Derived_Item,Derivation_Methodology,Author,Created_Date,Data Dictionary Name,Data Dictionary Links
NHSE_IAPT,Person_v15,POSTCODE_DISTRICT,"Postcode district, derived from the submitted postcode comprised of all characters to the left of the space in a full 8 character postcode.",varchar(9),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Postcode District, derived from the submitted POSTCODE OF USUAL ADDRESS where the postcode has passed on submission validations. Where a null postcode is submitted Postcode District will appear as null. The postcode district is comprised of all characters to the left of the space in a full eight character postcode.
Note: the postcode district is comprised of all characters to the left of the space in a full eight character postcode.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Person_v15,IC_ETHNICITY,"The Ethnicity of a PERSON, as specified by the PERSON. Cleansed by NHS Digital.",varchar(2),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
IC_ETHNICITY = case when left-most character of P.ETHNICITY in ""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H"",""J"",""K"",""L"",""M"",""N"",""P"",""R"",""S"",""Z"" then left-most character of P.ETHNICITY
when left-most character of P.ETHNICITY = ""9"" then ""99""
when P.ETHNICITY is blank or is null then ""-1""
else ""-3""",Amy Hutton,31/08/2017,ETHNIC CATEGORY,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/e/ep/ethnic_category_de.asp?shownav=1
NHSE_IAPT,Person_v15,PseudoNumber,Pseudonymised NHS number of patient.,bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived by pseudonymising NHS number by applying a  pseudonymisation algorithm",Amy Hutton,31/08/2017,,
NHSE_IAPT,Person_v15,Der_Financial_Year,"Financial year of the activity, e.g. 2013/14, 2014/15 etc. ",varchar(7),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
The Der_Financial_Year column has been added to aid the split of financial year data and derived from the file information for that specific year.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Person_v15,IC_NAT_PERSON_FLAG,???,varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Person_v15,IC_DISABILITY_FLAG,Indicates if the person has a disability recorded.,varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,REFERRAL_ID,A sequential number allocated to uniquely identify a referral record in the reporting period.,bigint,,,No,,Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_PATHWAY_ID,"An identifier, which together with theÿORGANISATION CODEÿ/ÿORGANISATION IDENTIFIERÿof the issuer, uniquely identifies aÿPATIENT PATHWAY.",bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Incremental value assigned to new SERVICEID and IAPT_PERSON_ID combinations. If such a combination has been received in a previous reporting period the record is assigned the same IC_PATHWAY_ID value.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IAPT_RECORD_NUMBER,Record number is a sequential number allocated to uniquely identify a person and provider combination within each month's submission.,varchar(16),,,No,,Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IAPT_PERSON_ID,A pseudonymised unique patient identifier (NHS number being patient identifiable) to enable linkage across IAPT tables.,varchar(20),,,No,,Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,OrgCodeProvider,"Organisation Code (Code of Provider) is the same as the attribute Organisation Code.
This is the Organisation Code of the organisation acting as a Health Care Provider.",varchar(6),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived from submitted Header record within submission.",Amy Hutton,31/08/2017,ORGANISATION CODE (CODE OF PROVIDER),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(code_of_provider)_de.asp?query=Organisation%20code%20(Code%20of%20provider)&rank=100&shownav=1
NHSE_IAPT,Referral_v15,ORGCODECOMM,ORGANISATION CODE (CODE OF COMMISSIONER)ÿis theÿORGANISATION CODEÿof theÿOrganisationÿcommissioning health care.,varchar(5),,,No,,Amy Hutton,31/08/2017,ORGANISATION CODE (CODE OF COMMISSIONER),
NHSE_IAPT,Referral_v15,IC_CCG,NHS Digital derived CCG responsible for commissioning the activity that took place in the record.,varchar(5),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_CCG =
R.ORGCODECOMM1
else P.CCG_OF_GP_PRACTICE1
else IC_CCG_of_GP_Practice1,2
else P.CCG_OF_RESIDENCE1

1-if valid according to the Organisational Data Service (ODS) and not null
2-derived using GMPC code and GP practice table

Our organisational reference data tables are based on ODS tables available at:
CCG - http://systems.hscic.gov.uk/data/ods/datadownloads/othernhs
GP practice - http://systems.hscic.gov.uk/data/ods/datadownloads/gppractice",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_CR,Commissioning region derived from IC_LAT.,varchar(3),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAT,Assigns a Local Area Team based on the IC_CCG field. Can be used for analyses by Local Area Team.,varchar(3),,,Yes,Taken from the source field directly,Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,CARECLUSTER,The Mental Health Care Cluster assigned to a PATIENT. This is a One off cluster assessment once a decision to treat is made.,varchar(4),,,No ,,Amy Hutton,31/08/2017,ADULT MENTAL HEALTH CARE CLUSTER CODE (FINAL),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/a/ad/adult_mental_health_care_cluster_code_(final)_de.asp?shownav=1?query=%22care+cluster%22&rank=62.5&shownav=1
NHSE_IAPT,Referral_v15,IC_SERVICEID,The unique identifier for aÿSERVICE REQUEST.ÿ,bigint,,,No,,Amy Hutton,31/08/2017,SERVICE REQUEST IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/se/service_request_identifier_de.asp?shownav=1?query=%22SERVICE+REQUEST+IDENTIFIER%22&rank=57.14285&shownav=1
NHSE_IAPT,Referral_v15,REFRECDATE,The date theÿREFERRAL REQUESTÿwas received by theÿHealth Care Provider.,date,,,No,,Amy Hutton,31/08/2017,REFERRAL REQUEST RECEIVED DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/r/ref/referral_request_received_date_de.asp?shownav=1
NHSE_IAPT,Referral_v15,SOURCEREFERRAL,The source of referral to aÿMental Health Service.,varchar(2),,,No,,Amy Hutton,31/08/2017,SOURCE OF REFERRAL FOR MENTAL HEALTH,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/so/source_of_referral_for_mental_health_de.asp?shownav=1
NHSE_IAPT,Referral_v15,ONSETDATE,"The year and month theÿPATIENTÿfirst experienced the mental health symptoms, as statedÿby theÿPATIENT.",varchar(7),,,No,,Amy Hutton,31/08/2017,YEAR AND MONTH OF SYMPTOMS ONSET FOR IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/y/year_and_month_of_symptoms_onset_(improving_access_to_psychological_therapies)_de.asp?shownav=1?query=%22YEAR+AND+MONTH+OF+SYMPTOMS+ONSET+FOR+IMPROVING+ACCESS+TO+PSYCHOLOGICAL+THERAPIES%22&rank=5.049502&shownav=1
NHSE_IAPT,Referral_v15,OPTINDATE,"The date a PATIENT choses to be considered for treatment by an Improving Access to Psychological Therapies Service, where the Improving Access to Psychological Therapies Opt-In Model is used",date,,,No,,Amy Hutton,31/08/2017,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES OPT IN DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/i/imp/improving_access_to_psychological_therapies_opt_in_date_de.asp?shownav=1?query=%22IMPROVING+ACCESS+TO+PSYCHOLOGICAL+THERAPIES+OPT+IN+DATE%22&rank=87.5&shownav=1
NHSE_IAPT,Referral_v15,SERREQACCIND,"An indication of whether a service request was accepted by a health care provider for an IAPT service, following the initial appointment with the therapist.",varchar(1),,,No,,Amy Hutton,31/08/2017,SERVICE REQUEST ACCEPTANCE INDICATOR,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/se/service_request_acceptance_indicator_de.asp?shownav=1?query=%22SERVICE+REQUEST+ACCEPTANCE+INDICATOR%22&rank=66.66667&shownav=1
NHSE_IAPT,Referral_v15,IC_DATE_FIRST_ASSESSMENT,Identifies the first attended appointment date that has an associated outcome score.,date,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_DATE_FIRST_ASSESSMENT = A.APPOINTMENT where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT asc, A.IAPT_RECORD_NUMBER asc, A.APPOINTMENT_ID asc
where A.APPTYPE in (""01"", ""1"", "" 1"", ""1 "",""03"", ""3"", "" 3"", ""3 "") 
and A.ATTENDANCE in (""5"",""6"") 
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_DATE_FIRST_THERAPEUTIC_SESSION,Identifies the first attended appointment date that has an associated therapy type entry.,date,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_DATE_FIRST_THERAPEUTIC_SESSION = A.APPOINTMENT where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT asc, A.IAPT_RECORD_NUMBER asc, A.APPOINTMENT_ID asc
where A.APPTYPE in (""02"", ""2"", "" 2"", ""2 "",""03"", ""3"", "" 3"", ""3 "",""05"", ""5"", "" 5"", ""5 "") 
and A.ATTENDANCE in (""5"",""6"") 
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_DATE_SECOND_THERAPEUTIC_SESSION,Date of the second therapeutic session.,date,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_DATE_SECOND_THERAPEUTIC_SESSION = A.APPOINTMENT where Row_Number = 2 (second-highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT asc, A.IAPT_RECORD_NUMBER asc, A.APPOINTMENT_ID asc
where A.APPTYPE in (""02"", ""2"", "" 2"", ""2 "",""03"", ""3"", "" 3"", ""3 "",""05"", ""5"", "" 5"", ""5 "") 
and A.ATTENDANCE in (""5"",""6"") 
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_DATE_LAST_THERAPEUTIC_SESSION,Date of the last attended treatment appointment (excluding follow up).,date,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_DATE_LAST_THERAPEUTIC_SESSION = A.APPOINTMENT where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT desc, A.IAPT_RECORD_NUMBER desc, A.APPOINTMENT_ID desc
where A.APPTYPE in (""02"", ""2"", "" 2"", ""2 "",""03"", ""3"", "" 3"", ""3 "",""05"", ""5"", "" 5"", ""5 "") 
and A.ATTENDANCE in (""5"",""6"") 
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_DATE_LAST_ASSESSMENT,Identifies the last attended appointment date that has an associated outcome score or a relevant assessment appointment type.,date,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_DATE_LAST_APPOINTMENT,Date of the last attended appointment (excluding follow up).,date,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,ENDDATE,END DATE (IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES)ÿis theÿdate theÿPATIENTÿis deemed by theÿCARE PROFESSIONALÿto have completed treatment and discharged from theÿImproving Access to Psychological Therapies Service.,date,,,No,,Amy Hutton,31/08/2017,END DATE (IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES),#VALUE!
NHSE_IAPT,Referral_v15,ENDCODE,A classification which identifies the reason for the termination of an Improving Access to Psychological Therapies Care Spell as determined by the CARE PROFESSIONAL.,varchar(2),,,No,,Amy Hutton,31/08/2017,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES CARE SPELL END CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/i/imp/improving_access_to_psychological_therapies_care_spell_end_code_de.asp?shownav=1
NHSE_IAPT,Referral_v15,IC_SOURCE_PERIOD_ID,Monthly reporting period in which the referral was submitted.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_INACTIVE_TIMESTAMP,"Not set for records where the reporting period is the maximum held within the database. Where this is not the case, the record is open and the episode cannot be found in a superseding reporting period, the record is date stamped as inactive. The date used is the first day of the next reporting period.",datetime,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_RP_START_DATE,Start date of annual reporting period in which the referral was submitted.,datetime,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_RP_END_DATE,End date of annual reporting period in which the referral was submitted.,datetime,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,PROVDIAG,PROVISIONAL DIAGNOSIS (ICD)ÿis theÿInternational Classification of Diseases (ICD)ÿcode used to identify theÿPROVISIONAL DIAGNOSIS.,varchar(6),,,No,,Amy Hutton,31/08/2017,PROVISIONAL DIAGNOSIS (ICD),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/prod/provisional_diagnosis_(icd)_de.asp?shownav=1?query=%22PROVISIONAL+DIAGNOSIS+%28ICD%29%22&rank=100&shownav=1
NHSE_IAPT,Referral_v15,IC_PROVDIAG,This is the cleansed provisional patient diagnosis (ICD-10) for the main condition treated or investigated during the relevant episode of healthcare.,varchar(6),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Special characters are removed, lower case characters are replaced with upper case characters, truncates codes that are too long, ?O?s are replaced with ?0?s, codes shorter than three characters are removed, an ?X? is added to the end of three character codes, codes with an ?X? in third position are cleansed and add an ?X? to the end of all codes which cannot be matched to ICD-10 reference data. Unmatched records are classed as ?Invalid data supplied? (-3) and Missing records are classed as ?Unspecified? (-1).",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,RECURIND,"An indication of whether this is a recurrence of a previously diagnosed condition, as stated by a person.",varchar(1),,,No,,Amy Hutton,31/08/2017,PREVIOUS SYMPTOM INDICATOR,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/pret/previous_symptom_indicator_de.asp?shownav=1?query=%22PREVIOUS+SYMPTOM+INDICATOR%22&rank=57.14286&shownav=1
NHSE_IAPT,Referral_v15,IC_INDICES_OF_DEP_DECILE,"Derived English Indices of Deprivation decile of the patient, based on their Lower Level Super Output Area (LSOA).",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.  
Indices of Deprivation decile linked to the LSOA of the patient's residence. NULL where LSOA is missing or is not valid.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,AGE_AT_REF_RECEIVED_DATE,Age of the patient at the REFERRAL REQUEST RECEIVED DATE.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived by calculating REFERRAL REQUEST RECEIVED DATE minus PERSON BIRTH DATE.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,AGE_AT_REF_END_DATE,Age of the patient at the REFERRAL TO TREATMENT PERIOD END DATE.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived by calculating REFERRAL TO TREATMENT PERIOD END DATE minus PERSON BIRTH DATE.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_PSYCHOTROPIC_INDICATOR,"The first recorded psychotropic medication indicator (PSCYHMED), taken from the first appointment in the referral period.",varchar(2),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_PSYCHOTROPIC_INDICATOR,"The last recorded psychotropic medication indicator (PSCYMED), taken from the last appointment in the referral period.",varchar(2),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_SICKPAY_INDICATOR,"The first recorded statutory sick pay indicator (SPPIND), taken from the first appointment in the referral period.",varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_FIRST_SICKPAY_INDICATOR = A.SSPIND where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT asc, A.IAPT_RECORD_NUMBER asc, A.APPOINTMENT_ID asc
whereÿA.SSPIND is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_SICKPAY_INDICATOR,"The last recorded statutory sick pay indicator (SSPIND), taken from the last appointment in the referral period.",varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_LAST_SICKPAY_INDICATOR = A.SSPIND where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT desc, A.IAPT_RECORD_NUMBER desc, A.APPOINTMENT_ID desc
whereÿA.SSPIND is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)
and count(A.APPOINTMENT_ID) >1",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_PROBDESC_PRIMARY,The primary problem descriptor category for reporting.,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_PROBDESC_SECONDARY,The secondary problem descriptor category for reporting (subset of the primary).,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_RECOVERY_FLAG,Flag to indicate whether the referred patient has recovered.,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_RELIABLE_IMPROV_FLAG,Flag to indicate whether the referral has met the criteria for reliable improvement. Patients are classed as having shown reliable improvement if they show a reliable decrease in their anxiety or depression score between the first and last measurement,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_RELIABLE_DETER_FLAG,Flag to indicate whether the referral has met the criteria for reliable deterioration. Patients are classed as having shown reliable deterioration if they show a reliable increase in anxiety or depression score between the first and last measurement.,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_NO_CHANGE_FLAG,Flag to indicate whether the referral has met the criteria for no change in recovery status.,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_NOT_CASENESS_FLAG,Flag to indicate whether the referral was not at caseness at first assessment.,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_CASENESS_FLAG,Flag to indicate whether the referral was at caseness at first assessment ,varchar(50),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_COMPLETED_TREATMENT_FLAG,Flag indicating treatment has been completed for the referral.,varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Where there is an end date for the referral,and there are two or more appointments the flag is 'Y' (Yes), if not it is NULL.",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_ADSM,Anxiety Disorder Specific Measure (ADSM) result for the patient,varchar(25),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_ADSM = case
when IC_PROVDIAG = ""f400"" and IC_LAST_AGORA_MOB_ALONE is not null
and IC_FIRST_AGORA_MOB_ALONE >= 2.3 then 'AGORA_MOB_ALONE'
when IC_PROVDIAG = ""f401"" and IC_LAST_SOCIAL_PHOBIA_INVENTORY is not null
and IC_FIRST_SOCIAL_PHOBIA_INVENTORY >= 19 then 'SOCIAL_PHOBIA_INVENTORY'
when IC_PROVDIAG like ""f42%"" and IC_LAST_OCD is not null and IC_FIRST_OCD >= 40 then 'OCD'
when IC_PROVDIAG = ""f431"" and IC_LAST_PSTD is not null and IC_FIRST_PTSD >= 33 then 'PTSD'
when IC_PROVDIAG = ""f452"" and IC_LAST_ANXIETY_INVENTORY is not null
and IC_FIRST_ANXIETY_INVENTORY >= 18 then 'ANXIETY_INVENTORY'
else 'GAD7'",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_ADSM_SCORE,Provides the first score for the appropriate Anxiety Disorder Specific Measure (ADSM).,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_FIRST_ADSM_SCORE = case 
when IC_PROVDIAG = ""f400"" and IC_LAST_AGORA_MOB_ALONE is not null 
and IC_FIRST_AGORA_MOB_ALONE >= 2.3 then 'IC_FIRST_AGORA_MOB_ALONE'
when IC_PROVDIAG = ""f401"" and IC_LAST_SOCIAL_PHOBIA_INVENTORY is not null 
and IC_FIRST_SOCIAL_PHOBIA_INVENTORY >= 19 then 'IC_FIRST_SOCIAL_PHOBIA_INVENTORY'
when IC_PROVDIAG like ""f42%"" and IC_LAST_OCD is not null and IC_FIRST_OCD >= 40 then 'IC_FIRST_OCD'
when IC_PROVDIAG = ""f431"" and IC_LAST_PTSD is not null and IC_FIRST_PTSD >= 33 then 'IC_FIRST_PTSD'
when IC_PROVDIAG = ""f452"" and IC_LAST_ANXIETY_INVENTORY is not null 
and IC_FIRST_ANXIETY_INVENTORY >= 18 then 'IC_FIRST_ANXIETY_INVENTORY'
else 'IC_FIRST_GAD'",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_ADSM_SCORE,Provides the last score for the appropriate Anxiety Disorder Specific Measure (ADSM).,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_LAST_ADSM_SCORE = case 
when IC_PROVDIAG = ""f400"" and IC_LAST_AGORA_MOB_ALONE is not null 
and IC_FIRST_AGORA_MOB_ALONE >= 2.3 then 'IC_LAST_AGORA_MOB_ALONE'
when IC_PROVDIAG = ""f401"" and IC_LAST_SOCIAL_PHOBIA_INVENTORY is not null 
and IC_FIRST_SOCIAL_PHOBIA_INVENTORY >= 19 then 'IC_LAST_SOCIAL_PHOBIA_INVENTORY'
when IC_PROVDIAG like ""f42%"" and IC_LAST_OCD is not null and IC_FIRST_OCD >= 40 then 'IC_LAST_OCD'
when IC_PROVDIAG = ""f431"" and IC_LAST_PTSD is not null and IC_FIRST_PTSD >= 33 then 'IC_LAST_PTSD'
when IC_PROVDIAG = ""f452"" and IC_LAST_ANXIETY_INVENTORY is not null 
and IC_FIRST_ANXIETY_INVENTORY >= 18 then 'IC_LAST_ANXIETY_INVENTORY'
else 'IC_LAST_GAD'",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_PHQ9,"The first outcome score for the Patient Health Questionnaire-9 (PHQ9), taken from the first appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_FIRST_PHQ9 = A.PHQ9_SCORE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT asc, A.IAPT_RECORD_NUMBER asc, A.APPOINTMENT_ID asc
whereÿA.PHQ9_SCORE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_PHQ9,"The last outcome score for the Patient Health Questionnaire-9 (PHQ9), taken from the last appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_LAST_PHQ9 = A.PHQ9_SCORE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT desc, A.IAPT_RECORD_NUMBER desc, A.APPOINTMENT_ID desc
whereÿA.PHQ9_SCORE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and R.ENDDATE is not NULL
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)
and count(A.APPOINTMENT_ID) >1",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_FIRST_GAD,"The first outcome score for the generalised anxiety disorder questionnaire (GAD7), taken from the first appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_FIRST_GAD = A.GAD7SCORE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT asc, A.IAPT_RECORD_NUMBER asc, A.APPOINTMENT_ID asc
where A.GAD7SCORE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)",Amy Hutton,31/08/2017,,
NHSE_IAPT,Referral_v15,IC_LAST_GAD,"The last outcome score for the Generalised Anxiety Disorder questionnaire (GAD7), taken from the last appointment in the referral period.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
IC_LAST_GAD = A.GAD7SCORE where Row_Number = 1 (highest ranked appointment based on the following subset):
Partitions appointments by A.IC_PATHWAY_ID and orders by A.APPOINTMENT desc, A.IAPT_RECORD_NUMBER desc, A.APPOINTMENT_ID desc
where A.GAD7SCORE is not NULL 
and A.ATTENDANCE in (""5"",""6"") 
and (A.APPTYPE not in (""6"",""06"") or A.APPTYPE is NULL)
and R.ENDDATE is not NULL
and A.APPOINTMENT between R.REFRECDATE and R.ENDDATE (is null then reporting period end date)
and count(A.APPOINTMENT_ID) >1",Amy Hutton,31/08/2017,,
