Database,Table_Name,Data_Item_Name,Data_Item_Description,Data_Type,Code_(TBC),Code_Description_(TBC),Is_Derived_Item,Derivation_Methodology,Author,Created_Date,Data Dictionary Name,Data Dictionary Links
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_endRP_Recall_Flag,Indicates whether the record has an open Supervised Community Treatment Recall episode at the end of the reporting period where the recall has not expired.,varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Set to 'Y' where Episode Type is 'RCALL' (Supervised Community Treatment Recall) and the episode is ongoing.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_endRP_SCT_Flag,Indicates whether the record has an open Supervised Community Treatment (SCT) episode at the end of the reporting period.,varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Set to 'Y' where Episode Type is 'SCT' (Supervised Community Treatment), the episode is ongoing and the Mental Health Expiry Date is null or is greater than the Reporting Period End Date.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_endRP_Settled_Accommodation_Indicator,Indicates if the patient has settled accommodation at the end of the reporting period.,varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Displays the most recent Settled Accommodation Indicator where Event Type is ?ACCOM? (Accommodation) and the Mental Health Care Spell is ongoing.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_Ethnicity,Cleansed Ethnic Category code. Removes the second character (where value does not equal 9 or 99) which is optional for use locally leaving the national code. Otherwise 99.,varchar(2),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_Legal_Status_EndRP_Cleansed,Cleanses the value in the MHD_LegStat_Code field to include a prefix of zero where this is not already present.,varchar(2),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_Admission,Calculates the total number of admissions for the record in the reporting period.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Total number of distinct patients where Episode Start Date is the same as or after Reporting Period Start Date, Episode Start Date is on or before the Reporting period End Date and Episode Type is 'PROSP' (provider spell).",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_Admission_Formal,"Count of distinct MHD_Episode_ID that started within the reporting period. To be counted, these episodes must follow several rules set out by NHS Digital, as detailed in the derivation methodology.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Total number of different patients where:
Episode Start Date is within the reporting period, 
Episode Type is ?PROSP? (Provider Spell) where there is an episode of type ?MHA? (mental health act) within the spell. 
Finally, the Mental Health Act Legal Status Classification Code is one of: ?02? (Formally detained under Mental Health Act Section 2), ?03? (Formally detained under Mental Health Act Section 3), ?07? (Formally detained under Mental Health Act Section 35), ?08? (Formally detained under Mental Health Act Section 36), ?09? (Formally detained under Mental Health Act Section 37 with section 41 restrictions), ?10? (Formally detained under Mental Health Act Section 37), ?12? (Formally detained under Mental Health Act Section 38), ?13? (Formally detained under Mental Health Act Section 44), ?14? (Formally detained under Mental Health Act Section 46), ?15? (Formally detained under Mental Health Act Section 47 with section 49 restrictions), ?16? (Formally detained under Mental Health Act Section 47), ?17? (Formally detained under Mental Health Act Section 48 with section 49 restrictions), ?18? (Formally detained under Mental Health Act Section 48), ?31? (Formally detained under Criminal Procedure(Insanity) Act 1964 as amended by the Criminal Procedures (Insanity and Unfitness to Plead) Act 1991), ?32? (Formally detained under other acts) or ?34? (Formally detained under Mental Health Act Section 45A (Retired 01 September 2014)).",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_AWOL,Indicates an Absent Without Leave episode.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Total number of distinct episodes which start within the reporting period and are ongoing OR the episode started within the reporting period and has ended, with more than 0 days between the episode start and end dates where Episode Type is AWOL.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_Commissioners,Calculates the total number of distinct commissioner codes for the record.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_Contacts,Calculates the total number of contacts in the reporting period.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Total number of events with the Event Type of 'HPCON' (Healthcare Professional Contact).
",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_Contacts_Att,Calculates the total number of attended contacts in the reporting period.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Total number of events with the event type of 'HPCON' (Healthcare Professional Contact) which the patient attended. An event was classed as being attended when the Attended Indicator field was '5' (Attended on time or, if late, before the relevant CARE PROFESSIONAL was ready to see the PATIENT) or '6' (Arrived late, after the relevant CARE PROFESSIONAL was ready to see the PATIENT, but was seen).
",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_DAYATT_Contacts,Calculates the total number of day attendance contacts in the reporting period for the record.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Total number of events with Event Type 'DAYATT' (Day Attendance).
",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_DAYATT_Contacts_Att,Calculates the number of attended day attendance contacts in the reporting period for the record.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Total number of events where Event Type is 'DAYATT' (Day Attendance) and Attended Indicator is '5' (Attended on time or, if late, before the relevant CARE PROFESSIONAL was ready to see the PATIENT) or '6' (Arrived late, after the relevant CARE PROFESSIONAL was ready to see the PATIENT, but was seen).",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_DDisc_Days,Calculates the total numbers of days between the start and end date of a delayed discharge (DDISC) episode within the reporting period for the record regardless of overlapping episodes.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.
The number of days between the Episode Start Date and Episode End Date where Episode Type is 'DDISC' (Delayed Discharge).",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_Disch_Net_Followup,"This is an experimental construction and is likely to be revised. 
Calculates the number of IC_Rec_RP_Discharges_Net for the record where the event is a Health Care Professional Contact (HPCON) with a non-verbal Consultation Medium and the Event Date is between the discharge date one week following the discharge date.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Total number of episodes for each record where IC_Rec_RP_Discharges_Net is more than 0, Event Type is ?HPCON? (Healthcare Professional Contact) and Consultation Medium Used is ?05? (Email), ?06? (Short Message Service (SMS) - Text Messaging) or null.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_Discharges_Gross,Calculates the total number of hospital discharges in the reporting period for the record.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Total number of finished episodes where Episode Start Date is on or after the Reporting Period Start Date, Episode End Date is on or before Reporting Period End Date and Episode Type is 'PROSP' (Provider Spell).
",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_Discharges_Net,"This is an experimental construction and is likely to be revised. 
Calculates the number of hospital discharges in the reporting period, excluding the last 7 days, where the method of discharge is null or is not 'client died'. ",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Total number of episodes with Episode Type ?PROSP? (Provider Spell) with Episode End Date on or after one week before the Reporting Period started and on or before one week before the Reporting Period ended. Episodes where the patient died (Discharge Method of ?4?) are not counted, neither are episodes which have null Discharge Method. Only including non-elective admissions (not ?11? (Waiting List), ?12? (Booked) or ?13? (Planned)). Does not include episodes where Episode End Date equal Discharge Date, or where the patient has not yet been discharged. Episodes only counted where Discharge Date is on or after the Reporting Period Start Date and the before or on one week before Reporting Period End Date, or the patient has not been discharged. Does not include episodes where Discharge Reason (Mental Health Service) is ?04? (Transferred to other Health Care Provider Medium Secure Unit), ?05? (Transferred to other Health Care Provider High Secure Unit) or ?06? (Transferred to other Health Care Provider not Medium/High Secure). Only includes Episodes where the patient is 17 or older at the end of the reporting period.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_ReAdmissions,This field is empty and is a placeholder for a derivation that is currently in development.,int,,,Yes,Derivation methodology currently in development.,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_Wrdst_Days_Cleansed,"Calculates the total number of days between the start and end date of a wardstay episode within the reporting period, subtracting any overlaps.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. ",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_Wrdst_Days_Gross,"Calculates the total number of days between the start and end date of each ward stay episode within the reporting period, where the end date is null the inactive date is used else the end of the reporting period is used.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Sums the total number of days in Ward Stay episodes for a reporting period.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_RP_Wrdst_Days_Net,Calculates the total number of days between the start and end date of a wardstay episode within the reporting period and subtracts home leave using the number generated in the cleansed ward stays field.,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Calculates the length of an episode where episode type is ?WRDST? (ward stay). For overlapping episodes, calculate the difference between the earliest Episode Start Date and latest Episode End Date minus the difference between Episode Start Date and Episode End Date where episode type is ?HOMEL? (home leave).",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_startRP_LDServices_Flag,Indicates whether the patient has a learning disability at the start of the reporting period.,varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Rec_startRP_MH_Flag,Indicates whether the patient has a mental health issue at the start of the reporting period.,varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Source_Period_ID,"A unique number representing the monthly reporting period in which the referral was submitted, e.g. 1380 for March 2015",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,IC_Spell_RP_Days,"Indicates the length of a spell in days based on the start and end dates of the spell where the spell start date is before the start or the reporting period, the start of the reporting period is used where end date is not present, the end of the reporting period is used.",int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
The difference between Mental Health Care Spell Start Date and Mental Health Care Spell End Date.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_Age,The age of the patient,int,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR using PERSON BIRTH DATE.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_CCG_of_GP_Practice,"ORGANISATION CODE (GP PRACTICE RESPONSIBILITY)ÿis theÿORGANISATION CODEÿof theÿOrganisationÿresponsible for theÿGP Practiceÿwhere theÿPATIENTÿis registered, irrespective of whether they reside within the boundary of theÿClinical Commissioning Group.",varchar(8),,,No,,Amy Hutton,31/08/2017,ORGANISATION CODE (GP PRACTICE RESPONSIBILITY),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(gp_practice_responsibility)_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_CCG_of_Residence,"ORGANISATION CODE (RESIDENCE RESPONSIBILITY) is the ORGANISATION CODE according to the PATIENT's POSTCODE OF USUAL ADDRESS, where they reside within the boundary of a Clinical Commissioning Group (CCG).",varchar(8),,,No,,Amy Hutton,31/08/2017,ORGANISATION CODE (RESIDENCE RESPONSIBILITY),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(residence_responsibility)_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_Code_of_GP_Practice,GENERAL MEDICAL PRACTICE CODE (PATIENT REGISTRATION)ÿis theÿORGANISATION CODEÿof theÿGP Practiceÿthat theÿPATIENTÿis registered with.,varchar(6),,,No,,Amy Hutton,31/08/2017,GENERAL MEDICAL PRACTICE CODE (PATIENT REGISTRATION),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/g/general_medical_practice_code_(patient_registration)_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_County,"The County of the patient's place of residence, derived from the submitted POSTCODE.",varchar(9),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
The County for the patient, derived from the submitted POSTCODE. Where a Null postcode is submitted, County will appear as Null.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_CrisisPlanCreat_Date,The date that a crisis plan was created for a patient,date,,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_CrisisPlanUpdate_Date,"The date that a crisis plan was last updated for a patient

Where the Crisis Plan has not otherwise been updated this will be the same as the Crisis Plan Creation Date.",date,,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_Electoral_Ward_of_Usual_Address,"The Electoral Ward/Division for the patient, derived from the submitted POSTCODE OF USUAL ADDRESS.",varchar(9),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
The Electoral Ward/Division for the patient, derived from the submitted POSTCODE OF USUAL ADDRESS. Where a Null postcode is submitted Electoral Ward/Division will appear as Null.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_EmerPsych_Date,"Date at which there was first clear evidence of a positive psychotic symptom for the patient (i.e. delusion, hallucination, or thought disorder), regardless of its duration. ",date,,,No,,Amy Hutton,31/08/2017,EMERGENT PSYCHOSIS DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/e/eme/emergent_psychosis_date_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_End_Date_MHCS,The Mental Health Care Spell End Date,date,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
This is equal to the Date of discharge from Mental Health Service of the last closed Referral record associated with the spell (where multiple referrals exist). The spell index must have been updated after the spell is closed. The date is derived after the post-deadline processing has rationalised the Referral data and evaluated the recorded activity to determine the actual spells of care for the patient.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_Ethnicity,"The ethnicity of a PERSON, as specified by the PERSON.",varchar(2),,,No,,Amy Hutton,31/08/2017,ETHNIC CATEGORY,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/e/ep/ethnic_category_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_Gender,"The phenotypical (rather than genotypical) gender of the patient, i.e. it does not provide codes for medical or scientific purposes.",varchar(1),,,No,,Amy Hutton,31/08/2017,PERSON STATED GENDER CODE,http://www.datadictionary.nhs.uk/data_dictionary/attributes/p/person/person_stated_gender_code_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_Health_Care_Spell_End_Reason,This is equal to the Discharge from Mental Health service Reason of the last closed Referral record associated with the spell.,varchar(2),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
This is equal to the Discharge from Mental Health Service Reason of the last closed Referral record associated with the spell (where multiple referrals exist). The spell index must have been updated after the spell is closed. The date is derived after the post-deadline processing has rationalised the Referral data and evaluated the recorded activity to determine the actual spells of care for the patient.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_LAD_UA,"The Local Authority District/Unitary Authority for the patient, derived from the submitted POSTCODE OF USUAL ADDRESS.",varchar(9),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
The Local Authority District/Unitary Authority for the patient, derived from the submitted POSTCODE OF USUAL ADDRESS. Where a Null postcode is submitted Local Authority District/Unitary Authority will appear as Null.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_LSOA,"The Lower Layer Super Output Area (Residence) for the patient, derived from the submitted POSTCODE OF USUAL ADDRESS.",varchar(9),,,No,,Amy Hutton,31/08/2017,LOWER LAYER SUPER OUTPUT AREA (RESIDENCE),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/l/li/lower_layer_super_output_area_(residence)_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_ManPsych_Date,Date at which a positive psychotic symptom has lasted for a week for the patient. This is usually just 7 days after the date of the first psychotic symptom.,date,,,No,,Amy Hutton,31/08/2017,MANIFEST PSYCHOSIS DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/m/manifest_psychosis_date_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_Marital_Status,An indicator to identify the legal marital status of a PERSON.,varchar(1),,,No,,Amy Hutton,31/08/2017,PERSON MARITAL STATUS,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/pers/person_marital_status_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_MHMDS_Person_ID,"This is a unique identifier, which identifies each patient within the MHMDS data set.",bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. ",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_MHMDS_Spell_ID,This is a unique identifier which identifies a patient's whole provider spell across submissions.,bigint,,,No,,Amy Hutton,31/08/2017,CARE SPELL IDENTIFIER (MENTAL HEALTH),http://www.datadictionary.nhs.uk/version2/data_dictionary/data_field_notes/c/care_spell_identifier__o_mental_health_c__de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_NHSNO_Stat_Ind_Code,NHS NUMBER STATUS INDICATOR CODEÿis theÿtrace status of theÿNHS NUMBER.,varchar(2),,,No,,Amy Hutton,31/08/2017,NHS NUMBER STATUS INDICATOR CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/n/nhs/nhs_number_status_indicator_code_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_Org_Code_LPI,This is the ORGANISATION CODE of the ORGANISATION that assigned the LOCAL PATIENT IDENTIFIER.,varchar(5),,,No,,Amy Hutton,31/08/2017,ORGANISATION CODE (LOCAL PATIENT IDENTIFIER) ,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/org/organisation_code_(local_patient_identifier)_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_PCP_AUTISM_Score,The patient's answer to the Autism Spectrum Conditions question.,varchar(2),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PCP_BEHEM_Score,The patient's answer to the Behavioural and Emotional question.,varchar(2),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PCP_DANGER_Score,The patient's answer to the Perception of Physical Danger question.,varchar(2),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PCP_DISABILITY_Score,"The patient's answer to the Disability question.
If the answer to this question is yes, then the remaining questions should be answered. If not, they should be left blank.",varchar(2),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PCP_HEARING_Score,The patient's answer to the Hearing question. ,varchar(2),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PCP_MANUAL_Score,The patient's answer to the Manual Dexterity question. ,varchar(2),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PCP_MEMORY_ADULT_Score,"The patient's answer to the Memory or ability to concentrate, learn or understand (Learning Disabilities and Autism Spectrum Disorder) question where the patient was 18 or over when symptoms began.",varchar(2),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PCP_MEMORYCHILD_Score,"The patient's answer to the Memory or ability to concentrate, learn or understand (Learning Disabilities and Autism Spectrum Disorder) question where the patient was under 18 when symptoms began. ",varchar(2),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PCP_MOBILITY_Score,The patient's answer to the Mobility and Gross Motor question.,varchar(2),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PCP_OTHER_Score,The patient's answer to the Other question.,varchar(2),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PCP_PERSONAL_Score,"The patient's answer to the Personal, Self Care and Continence question.",varchar(2),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PCP_PROGRESSIVE_Score,"The patient's answer to the Progressive Conditions and Physical Health (such as HIV, cancer, multiple sclerosis, fits etc.) question.",varchar(2),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PCP_SIGHT_Score,The patient's answer to the Sight question.,varchar(2),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PCP_SPEECH_Score,The patient's answer to the Speech question.,varchar(2),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_Postcode_District,"Postcode district, derived from the submitted postcode comprised of all characters to the left of the space in a full 8 character postcode.",varchar(4),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Postcode District, derived from the submitted POSTCODE OF USUAL ADDRESS where the postcode has passed on submission validations. Where a null postcode is submitted Postcode District will appear as null. The postcode district is comprised of all characters to the left of the space in a full eight character postcode.
Note: the postcode district is comprised of all characters to the left of the space in a full eight character postcode.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_ProPsych_Date,"PRODROME PSYCHOSIS DATEÿisÿtheÿDATEÿat which first noticeable change in behaviour or mental state of theÿPATIENTÿoccurred, prior to emergence of full-blown psychosis.ÿ There should be clear deterioration in functioning from previous levels.",date,,,No,,Amy Hutton,31/08/2017,PRODROME PSYCHOSIS DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/prod/prodrome_psychosis_date_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_Provider_Org_Code,ORGANISATION CODE (CODE OF PROVIDER) ,varchar(5),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
The ORGANISATION CODE (CODE OF PROVIDER) associated with the log on details used to access the BSP and make the submission.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PsychPresc_Date,Date the patient was prescribed anti-psychotic medication.,date,,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_PsychTreat_Start_Date,"PSYCHOSIS FIRST TREATMENT START DATEÿis theÿDATEÿtheÿPATIENTÿfirst commencedÿprescribed anti-psychotic medication, following referral into anÿEarly Intervention in Psychosis (EIP) Service, and thereafter was compliant for at least 75% of the time during the subsequent month (using clinical judgement).",date,,,No,,Amy Hutton,31/08/2017,PSYCHOSIS FIRST TREATMENT START DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/p/prod/psychosis_first_treatment_start_date_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_SmokStat,The SMOKING STATUS of the PERSON at the time the TOBACCO USAGE is recorded.,varchar(1),,,No,,Amy Hutton,31/08/2017,SMOKING STATUS CODE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/s/sk/smoking_status_code_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_Start_Date_MHCS,Mental Health Care Spell start date. This is equal to the Referral Request Received Date of the earliest Referral record associated with the spell (where multiple referrals exist).,date,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
This is equal to the Referral Request Received Date of the earliest Referral record associated with the spell (where multiple referrals exist). The date is derived after the post-deadline processing has rationalised the Referral data and evaluated the recorded activity to determine the actual spells of care for the patient.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_StatusDate_Disability,The date on which a the Disability Questionnaire was completed for a patient by a healthcare professional.,date,,,No,,Amy Hutton,31/08/2017,ASSESSMENT TOOL COMPLETION DATE,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/a/as/assessment_tool_completion_date_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_StatusDate_Smoking,Date smoking status was recorded,date,,,No,,Amy Hutton,31/08/2017,OBSERVATION DATE (SMOKING STATUS),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/o/observation_date_(smoking_status)_de.asp?shownav=1
NHSE_Mental_Health,MHLDDS_Records,MHD_Valid_NHS_Number_Flag,Indicates if the NHS Number was valid on submission.,varchar(1),,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
'Y' if NHS number has passed on submission validation and is not Null, otherwise 'N'.",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_Valid_Postcode_Flag,Indicates if the postcode was valid on submission.,varchar(1),,,No,,Amy Hutton,31/08/2017,,
NHSE_Mental_Health,MHLDDS_Records,MHD_Year_of_First_Known_Psychiatric_Care,The first year in which the patient is known to have received care from any specialist mental health service. This may have been from the same or a different provider unit.,int,,,No,,Amy Hutton,31/08/2017,YEAR OF FIRST KNOWN PSYCHIATRIC CARE,http://www.datadictionary.nhs.uk/version2/data_dictionary/attributes/y/year_of_first_known_psychiatric_care_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS204_IndirectActivity,BSPUniqID,A Unique ID applied when original data file was uploaded to the Bureau Service Portal (BSP).,bigint,,,Yes,"Derived as a part of NHS Digital's data processing, prior to importing to the NCDR. 
Derived from lookup table that assigns an increasing incremental value to each of a providers submissions",Amy Hutton,31/08/2017,,
NHSE_Mental_Health,Master_MHS204_IndirectActivity,CareProfLocalID,A unique local CARE PROFESSIONAL IDENTIFIER within a Health Care Provider which may be assigned automatically by the computer system.,varchar(20),,,No,,Amy Hutton,31/08/2017,CARE PROFESSIONAL LOCAL IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/care/care_professional_local_identifier_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS204_IndirectActivity,CareProfTeamLocalID,CARE PROFESSIONAL LOCAL IDENTIFIERÿis a unique localÿCARE PROFESSIONAL IDENTIFIERÿwithin aÿHealth Care Providerÿand may be assigned automatically by the computer system.,varchar(20),,,No,,Amy Hutton,31/08/2017,CARE PROFESSIONAL TEAM LOCAL IDENTIFIER,http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/care/care_professional_team_local_identifier_de.asp?shownav=1
NHSE_Mental_Health,Master_MHS204_IndirectActivity,CodeProc,The CLINICAL TERMINOLOGY CODE which is used to identify a Patient Procedure.,varchar(18),,,No,,Amy Hutton,31/08/2017,CODED PROCEDURE (CLINICAL TERMINOLOGY),http://www.datadictionary.nhs.uk/data_dictionary/data_field_notes/c/co/coded_procedure_(clinical_terminology)_de.asp?shownav=1
